FieldID,Var1,Var2,Var3,Var4,Var5,Var6
2915,37.375,9.34375,3.31,74,12,0
2916,51,12.75,1.68,22,10,0
2917,43.5,85,1,35,9,0
2918,45,80,1.44,26,13,0
2919,62.5,87,1.44,31,2,0
2920,33,100,1.02,16,4,0
2921,37.5,83,0.96,15,2,0
2922,35,59,1.47,21,5,0
2923,64.5,87,1.32,25,6,0
2924,68.5,17.125,1.39,40,11,0
2925,60,15,1.18,32,9,0
2926,53,96,1.14,10,4,0
2927,63,100,1.45,31,4,0
2928,59.5,14.875,1.4,36,6,0
2929,38.5,80,1.1,27,3,0
2930,32.5,57,0.65,9,2,0
2931,76,19,2.39,39,14,0
2932,41,83,1.43,14,5,0
2933,67.5,16.875,1.72,27,10,0
2934,74.5,18.625,2.04,30,10,0
2935,60.5,15.125,1.55,28,2,0
2936,60,15,1.8,35,4,0
2937,31.125,7.78125,1.84,26,5,0
2938,52.5,100,1.09,20,1,0
2939,37.5,86,0.85,15,3,0
2940,43.5,10.875,0.87,8,5,0
2941,77,19.25,1.21,45,6,0
2942,40.625,10.15625,4.41,104,21,0
2943,42.375,10.59375,5.37,123,27,0
2944,78.5,19.625,3.02,43,18,0
2945,57,14.25,1.4,37,7,0
2946,100,25,3.03,84,13,0
2947,30,7.5,3.66,73,16,0
2948,58.5,14.625,2.54,54,7,0
2949,27.125,6.78125,4.17,111,15,0
2950,72.5,18.125,2.26,64,6,0
2951,44.5,11.125,1.28,23,3,0
2952,44,94,1.78,21,11,0
2953,53,13.25,1.28,22,12,0
2954,51,12.75,1.42,20,1,0
2955,14.5,36,0.85,14,4,0
2956,65,16.25,1.89,49,7,0
2957,51,94,1.63,29,2,0
2958,63,68,1,31,8,0
2959,75.5,18.875,1.81,63,5,0
2960,54.5,71,1.11,29,7,0
2961,42.5,92,1.43,28,3,0
2962,35.5,87,1.57,21,3,0
2963,38.5,91,1.52,16,8,0
2964,47.5,77,1.43,16,6,0
2965,84.5,21.125,2.26,50,4,0
2966,31.25,7.8125,4.18,108,34,0
2967,62.5,15.625,1.77,38,34,0
2968,41.5,87,1.03,40,0,0
2969,28.625,7.15625,4.13,113,26,0
2970,48,12,1.31,47,26,0
2971,46,11.5,1.77,41,9,0
2972,54.5,96,1.74,50,16,0
2973,57.5,14.375,1.18,22,2,0
2974,81.5,20.375,2,34,16,0
2975,52.5,13.125,1.35,14,6,0
2976,47.375,11.84375,3.25,76,20,0
2977,47,11.75,1.15,22,11,0
2978,53,13.25,0.92,36,4,0
2979,48,89,1.36,11,1,0
2980,37.125,9.28125,3.25,53,17,0
2981,95.5,23.875,2.13,45,4,0
2982,25.125,6.28125,2,35,4,0
2983,86.5,21.625,1.7,33,2,0
2984,73.5,18.375,2.12,38,7,0
2985,30.875,7.71875,3.41,75,3,0
2986,72,18,1.67,28,2,0
2987,58,14.5,1.09,47,2,0
2988,57.5,14.375,1.2,33,1,0
2989,25.375,6.34375,2.43,52,1,0
2990,76,19,2.29,45,8,0
2991,95,23.75,2.31,48,6,0
2992,66,16.5,2.31,41,5,0
2993,80.5,20.125,2.51,34,5,0
2994,71,17.75,1.53,66,4,0
2995,67.5,55,1.46,30,6,0
2996,45.5,11.375,1.35,23,3,0
2997,35,8.75,3.02,50,7,0
2998,30.5,7.625,2.78,82,8,0
2999,50.5,12.625,1.32,41,15,0
3000,50,12.5,1.51,34,12,0
3001,61.5,15.375,1.76,43,7,0
3002,61.5,15.375,1.69,48,9,0
3003,30.5,73,1.2,33,6,0
3004,47.5,11.875,1.56,40,11,0
3005,51,12.75,1.82,57,12,0
3006,60.5,15.125,1.46,30,12,0
3007,39,9.75,1.19,52,9,0
3008,88.5,22.125,2.3,41,6,0
3009,65,16.25,1.79,41,14,0
3010,51.5,12.875,1.38,57,9,0
3011,57.5,14.375,1.49,41,6,0
3012,26.375,6.59375,2.75,55,16,0
3013,69.5,17.375,1.69,41,10,0
3014,66,16.5,1.9,40,16,0
3015,78,19.5,1.73,38,7,0
3016,56.5,14.125,1.72,43,12,0
3017,77,19.25,1.87,53,3,0
3018,62.5,15.625,1.69,44,3,0
3019,52,94,1.61,43,5,0
3020,35,65,1.02,29,3,0
3021,60.5,15.125,1.37,42,11,0
3022,40,99,0.9,40,15,0
3023,45,11.25,1.51,53,5,0
3024,60,15,1.94,42,9,0
3025,44,11,1.19,39,10,0
3026,66,16.5,2.06,46,7,0
3027,23.5,56,0.57,15,3,0
3028,43.5,10.875,1.38,36,3,0
3029,77,19.25,1.63,38,14,0
3030,60,15,1.95,39,7,0
3031,100,25,2.65,68,11,0
3032,55,81,1.54,49,9,0
3033,26.375,6.59375,2.54,75,11,0
3034,55.5,13.875,1.32,37,6,0
3035,82.5,20.625,2.03,64,17,0
3036,66.5,16.625,2.06,38,7,0
3037,74.5,18.625,2.25,48,14,0
3038,74.5,18.625,1.8,38,10,0
3039,56,14,1.63,28,7,0
3040,93.5,23.375,2.35,74,17,0
3041,29.5,76,1.36,27,6,0
3042,49,87,1.17,29,6,0
3043,33.75,8.4375,3.75,144,8,0
3044,42.5,10.625,4.47,139,24,0
3045,36,97,1.06,23,3,0
3046,54,13.5,1.49,51,3,0
3047,56.5,14.125,2.14,35,7,0
3048,34.375,8.59375,3.79,102,20,0
3049,87.5,21.875,1.95,41,8,0
3050,37.625,9.40625,5.12,111,22,0
3051,52.25,13.0625,5.46,110,63,0
3052,36.5,9.125,2.74,83,16,0
3053,62.5,15.625,0.87,43,9,0
3054,36.125,9.03125,2.78,97,22,0
3055,34,77,0.88,39,3,0
3056,26.25,6.5625,2.85,94,18,0
3057,29.125,7.28125,2.14,66,9,0
3058,33.5,8.375,2.31,85,27,0
3059,95,23.75,2.4,35,12,0
3060,58,14.5,1.66,19,4,0
3061,77.5,19.375,1.54,23,10,0
3062,48,83,1.24,29,14,0
3063,34,81,0.71,25,5,0
3064,48,12,1.47,27,6,0
3065,36,9,1.06,14,4,0
3066,67.5,16.875,1.56,35,7,0
3067,70,17.5,1.56,18,2,0
3068,24.5,72,1.06,24,5,0
3069,55.5,13.875,1.34,14,6,0
3070,51,12.75,1.35,21,5,0
3071,72.5,18.125,1.79,26,7,0
3072,90.5,22.625,2.27,54,5,0
3073,36,84,1.35,19,8,0
3074,88.5,22.125,2.28,22,6,0
3075,80.5,20.125,1.7,23,5,0
3076,51,12.75,1.05,15,2,0
3077,41,10.25,0.81,28,4,0
3078,47,94,1.08,23,8,0
3079,46.5,11.625,0.89,12,6,0
3080,33,81,0.63,17,3,0
3081,44.5,93,0.69,14,4,0
3082,60.5,15.125,1.65,25,9,0
3083,39.5,76,0.94,11,5,0
3084,31.75,7.9375,2.29,46,7,0
3085,48.5,12.125,1.34,17,8,0
3086,42,79,0.98,19,2,0
3087,41.5,83,0.81,13,4,0
3088,33,64,0.72,10,4,0
3089,35,64,0.79,12,8,0
3090,83.5,20.875,1.68,26,13,0
3091,57,14.25,1.41,29,1,0
3092,60.5,15.125,1.36,20,8,0
3093,43.5,72,1.28,18,6,0
3094,31,7.75,3.16,43,22,0
3095,27,53,0.63,22,4,0
3096,66,85,1.59,17,7,0
3097,40,63,1.2,23,10,0
3098,67.5,16.875,1.68,26,3,0
3099,41,10.25,3.66,61,17,0
3100,92.5,23.125,2.27,67,7,0
3101,33.75,8.4375,3.16,51,13,0
3102,25.125,6.28125,2.19,35,17,0
3103,27.75,6.9375,2.77,64,3,0
3104,73.5,18.375,2.29,51,6,0
3105,32.125,8.03125,3.18,52,7,0
3106,83,20.75,2.04,52,11,0
3107,93.5,23.375,2.26,32,12,0
3108,91.5,22.875,1.89,38,17,0
3109,63,15.75,1.73,38,6,0
3110,53.125,13.28125,5.14,71,13,0
3111,29.125,7.28125,2.68,54,10,0
3112,61.5,15.375,1.63,26,2,0
3113,52,13,1.8,21,7,0
3114,73,18.25,1.79,23,5,0
3115,25.75,6.4375,2.34,33,5,0
3116,82.5,20.625,2.14,37,4,0
3117,99,24.75,2.51,42,9,0
3118,28.375,7.09375,3.37,46,8,0
3119,37.875,9.46875,2.85,47,19,0
3120,94.5,23.625,2.42,35,16,0
3121,74,18.5,2.13,55,8,0
3122,92.5,23.125,2.88,56,3,0
3123,63,15.75,2.06,56,5,0
3124,80.5,20.125,2.12,30,10,0
3125,80,20,2.1,46,5,0
3126,68,17,2.25,28,3,0
3127,94.5,23.625,1.81,44,9,0
3128,68,17,1.72,26,8,0
3129,80.5,20.125,1.41,36,7,0
3130,47,11.75,1.91,19,7,0
3131,78.5,19.625,2.59,59,4,0
3132,81.5,20.375,2.04,38,16,0
3133,53.875,13.46875,4.64,129,24,0
3134,38.75,9.6875,4.1,81,10,0
3135,69,17.25,2.01,54,4,0
3136,91,22.75,2.13,27,8,0
3137,57,14.25,1.88,35,5,0
3138,74,18.5,2.11,48,7,0
3139,81,20.25,1.75,45,10,0
3140,77.5,19.375,2.37,41,13,0
3141,94,23.5,2.5,48,12,0
3142,63.5,15.875,1.89,22,7,0
3143,75,18.75,2.48,42,4,0
3144,44.125,11.03125,4.68,95,8,0
3145,91,22.75,2.11,48,8,0
3146,71.5,17.875,2.14,51,8,0
3147,75.5,18.875,1.86,49,4,0
3148,32.25,8.0625,2.55,53,22,0
3149,50.5,12.625,4.02,87,18,0
3150,72.5,18.125,1.88,33,3,0
3151,66,88,1.62,24,6,0
3152,32.125,8.03125,3.23,50,14,0
3153,41.5,10.375,1.45,22,10,0
3154,26.375,6.59375,2.32,38,9,0
3155,32.5,8.125,3.33,67,10,0
3156,73.5,18.375,2.15,29,10,0
3157,46.5,11.625,1.23,17,10,0
3158,71,17.75,1.83,27,1,0
3159,85,21.25,1.9,23,10,0
3160,27.75,6.9375,2.49,39,10,0
3161,83,20.75,2.18,58,11,0
3162,52.5,81,1.58,20,2,0
3163,43,10.75,0.95,18,1,0
3164,25.5,86,1.04,29,1,0
3165,61.5,15.375,1.65,31,5,0
3166,48,12,1.39,29,8,0
3167,77,19.25,1.71,32,9,0
3168,25.125,6.28125,2.21,46,6,0
3169,62,15.5,1.33,25,3,0
3170,50,12.5,1.19,30,3,0
3171,51.5,12.875,1.7,33,9,0
3172,72,18,2.13,43,14,0
3173,65,16.25,1.62,25,8,0
3174,64.5,16.125,1.39,37,15,0
3175,65,16.25,1.35,42,6,0
3176,50,75,1.35,24,5,0
3177,27.125,6.78125,2.99,34,7,0
3178,31,56,0.67,24,3,0
3179,27.5,6.875,2.68,41,12,0
3180,42,10.5,1.43,31,2,0
3181,57,14.25,1.18,28,5,0
3182,40,10,1.03,31,4,0
3183,54.5,13.625,1.47,34,9,0
3184,48,12,1.71,30,2,0
3185,29,72,1.35,19,5,0
3186,35.125,8.78125,3.98,86,12,0
3187,26.75,6.6875,2.23,45,10,0
3188,67,16.75,1.71,23,8,0
3189,65.5,16.375,1.57,28,5,0
3190,53.5,13.375,1.42,20,25,0
3191,56.5,14.125,1.43,23,11,0
3192,62.5,15.625,1.62,36,6,0
3193,72,18,2.04,37,8,0
3194,37,9.25,1.39,28,7,0
3195,52.5,13.125,1.13,35,7,0
3196,29.5,74,1,17,3,0
3197,43.5,87,1.23,33,15,0
3198,48,12,3.28,61,18,0
3199,36.625,9.15625,2.51,43,9,0
3200,99.5,24.875,7.5,173,14,0
3201,54.5,13.625,1.68,33,5,0
3202,25.25,6.3125,2,40,6,0
3203,66.5,16.625,1.6,17,2,0
3204,56.5,14.125,1.26,24,4,0
3205,46.5,11.625,1.48,37,0,0
3206,27.875,6.96875,2.24,52,8,0
3207,70.5,17.625,1.62,27,1,0
3208,54.5,13.625,1.11,37,2,0
3209,69,17.25,1.6,19,7,0
3210,70.5,17.625,1.82,21,11,0
3211,69,17.25,1.68,28,4,0
3212,93,23.25,2.31,29,9,0
3213,28.125,7.03125,2.37,54,5,0
3214,65.5,16.375,1.2,24,2,0
3215,50.5,95,1.35,41,6,0
3216,61,15.25,1.17,24,3,0
3217,32.375,8.09375,3.07,90,14,0
3218,74,18.5,1.37,16,3,0
3219,47,11.75,1.21,18,1,0
3220,48.5,93,1.23,20,3,0
3221,76.5,19.125,1.37,27,1,0
3222,53,13.25,1.37,28,6,0
3223,84.5,21.125,1.6,15,7,0
3224,81,20.25,1.83,26,12,0
3225,52.125,13.03125,6.19,105,20,0
3226,60.5,15.125,1.73,26,4,0
3227,78.5,19.625,1.82,33,11,0
3228,26.75,6.6875,2.14,48,8,0
3229,64.5,16.125,1.73,30,5,0
3230,53,13.25,1.95,30,3,0
3231,67,16.75,1.28,32,9,0
3232,66,16.5,1.31,11,3,0
3233,73.5,18.375,1.66,34,4,0
3234,47.125,11.78125,4.01,75,7,0
3235,87.5,21.875,2.25,35,4,0
3236,66,16.5,1.35,32,7,0
3237,87.5,21.875,2.32,41,5,0
3238,79.5,19.875,1.7,19,3,0
3239,26.25,6.5625,2.59,34,10,0
3240,72,18,1.76,31,10,0
3241,80,20,1.99,38,10,0
3242,25.75,6.4375,1.82,44,10,0
3243,27,6.75,2.48,53,12,0
3244,34,8.5,0.81,20,2,0
3245,60.5,15.125,1.47,37,10,0
3246,39.5,80,1.01,19,5,0
3247,50.5,12.625,1.17,33,3,0
3248,56.5,14.125,1.47,47,8,0
3249,52,13,1.58,25,13,0
3250,33.5,99,1.24,30,10,0
3251,43.5,10.875,0.99,34,3,0
3252,77,19.25,2.4,44,1,0
3253,50,12.5,1.14,30,3,0
3254,63,15.75,1.41,21,4,0
3255,74.5,18.625,1.79,25,7,0
3256,90.5,22.625,2.1,32,12,0
3257,81,20.25,2.32,46,19,0
3258,71,17.75,1.91,27,7,0
3259,67.5,16.875,1.67,41,5,0
3260,45.5,11.375,1.34,17,3,0
3261,56.5,14.125,2.04,20,8,0
3262,43,10.75,1.46,20,10,0
3263,44,99,1.49,24,2,0
3264,35.5,68,1.04,22,3,0
3265,66.5,16.625,2,34,7,0
3266,51.5,12.875,1.21,20,2,0
3267,87.5,21.875,2.08,63,10,0
3268,55,13.75,1.82,27,7,0
3269,40.625,10.15625,4.16,54,11,0
3270,84.5,21.125,2.38,22,14,0
3271,34.125,8.53125,2.76,46,11,0
3272,46.5,11.625,1.79,22,6,0
3273,56.5,14.125,1.8,27,6,0
3274,44,100,1.34,23,6,0
3275,73.5,18.375,5.56,81,17,0
3276,86,21.5,1.83,18,3,0
3277,27.75,6.9375,2.63,43,5,0
3278,39.625,9.90625,3.52,32,16,0
3279,56.5,14.125,1.57,41,16,0
3280,58.5,14.625,1.36,27,4,0
3281,49,12.25,1.55,28,2,0
3282,72.5,18.125,1.63,17,3,0
3283,36.375,9.09375,4.01,56,10,0
3284,79.5,19.875,1.75,35,7,0
3285,58,14.5,5.4,129,13,0
3286,69.5,17.375,2.5,75,5,0
3287,79,19.75,2.6,33,4,0
3288,74.5,18.625,2.4,56,8,0
3289,85.5,21.375,2.1,23,7,0
3290,83,20.75,2.17,44,15,0
3291,39.375,9.84375,3.63,49,9,0
3292,95,23.75,2.29,52,20,0
3293,90,22.5,2.28,41,11,0
3294,28.5,7.125,2.45,43,5,0
3295,32.5,8.125,2.6,48,19,0
3296,36.5,73,0.68,16,6,0
3297,80,20,1.58,48,10,0
3298,71.5,17.875,1.73,33,8,0
3299,52,13,1.39,31,11,0
3300,64,16,1.61,28,11,0
3301,50.5,12.625,1.6,22,8,0
3302,71.5,17.875,2.3,22,6,0
3303,63,15.75,2.36,50,8,0
3304,82,20.5,2.27,36,2,0
3305,89.5,22.375,3.21,64,8,0
3306,52.5,13.125,1.94,47,5,0
3307,82.5,20.625,2.34,60,4,0
3308,79.5,19.875,2.65,53,10,0
3309,64.5,16.125,1.91,63,11,0
3310,26.75,6.6875,3.21,57,10,0
3311,60.5,15.125,1.5,13,2,0
3312,67,16.75,1.6,29,2,0
3313,27,6.75,2.73,53,19,0
3314,63.875,15.96875,5.21,75,18,0
3315,50.25,12.5625,4.4,93,24,0
3316,37.5,9.375,2.66,33,11,0
3317,35.5,8.875,3.57,80,12,0
3318,23.5,5.875,1.22,21,2,0
3319,38,9.5,3.48,58,20,0
3320,85.375,21.34375,7.04,144,16,0
3321,78.5,19.625,2.02,33,6,0
3322,86.5,21.625,1.51,32,10,0
3323,93.5,23.375,2.34,32,10,0
3324,64.5,16.125,1.34,29,6,0
3325,90.5,22.625,1.89,33,6,0
3326,73,18.25,2.33,26,9,0
3327,26.375,6.59375,2.1,37,3,0
3328,63,15.75,1.52,27,6,0
3329,71.5,17.875,1.56,22,3,0
3330,75.5,18.875,1.91,28,4,0
3331,33.5,94,1.07,25,1,0
3332,58.5,14.625,1.65,45,9,0
3333,25.875,6.46875,1.93,47,6,0
3334,67.5,16.875,2.08,51,7,0
3335,31.25,7.8125,3.09,68,8,0
3336,49.5,12.375,1.53,33,10,0
3337,25.375,6.34375,2.23,39,7,0
3338,93,23.25,2.21,50,4,0
3339,26.25,6.5625,2.38,39,14,0
3340,93.5,23.375,1.98,42,8,0
3341,91,22.75,2.41,37,9,0
3342,93.5,23.375,2.01,18,8,0
3343,69,17.25,1.83,33,3,0
3344,25.375,6.34375,2.51,44,13,0
3345,99,24.75,2.92,48,12,0
3346,70.5,17.625,2.34,42,5,0
3347,27.875,6.96875,2.48,40,10,0
3348,34.75,8.6875,3.41,51,16,0
3349,32.125,8.03125,3.08,38,16,0
3350,29,7.25,2.49,42,11,0
3351,86.5,21.625,2.6,42,11,0
3352,93.5,23.375,1.87,51,11,0
3353,56.5,14.125,1.83,30,5,0
3354,30.5,7.625,2.55,57,8,0
3355,38.625,9.65625,4.5,98,8,0
3356,45,11.25,1.38,37,4,0
3357,82,20.5,2.42,51,10,0
3358,85.5,21.375,1.57,24,8,0
3359,27.875,6.96875,2.49,33,6,0
3360,81.5,20.375,2.31,34,5,0
3361,54,84,1.1,26,8,0
3362,60,79,1.83,39,2,0
3363,69.5,17.375,1.71,19,16,0
3364,94,23.5,1.94,46,8,0
3365,31.75,7.9375,3.06,47,14,0
3366,78,19.5,2.6,33,6,0
3367,34.25,8.5625,4.34,68,12,0
3368,63,15.75,1.73,58,12,0
3369,37.5,9.375,1.39,26,5,0
3370,58.5,14.625,1.49,60,4,0
3371,45,11.25,1.31,51,3,0
3372,33.5,71,1.41,32,7,0
3373,50.5,12.625,1.39,34,4,0
3374,37,71,1.37,52,8,0
3375,63,15.75,1.71,29,7,0
3376,92.5,23.125,3.4,54,6,0
3377,69.5,17.375,1.58,30,16,0
3378,69.5,17.375,1.8,58,15,0
3379,58,14.5,1.63,32,10,0
3380,68.5,90,1.29,54,11,0
3381,29,69,1.44,46,5,0
3382,100,25,2.28,51,18,0
3383,25.5,6.375,1.71,50,7,0
3384,33.5,8.375,3.05,66,19,0
3385,27.25,6.8125,2.45,42,13,0
3386,28,7,1.94,38,12,0
3387,25.75,6.4375,2.3,43,24,0
3388,96,24,1.82,33,12,0
3389,29,7.25,1.8,29,26,0
3390,62,15.5,1.38,37,11,0
3391,83,20.75,2.41,49,13,0
3392,30.75,7.6875,2.63,55,9,0
3393,99,24.75,1.79,52,11,0
3394,97.5,24.375,2.38,34,11,0
3395,77,19.25,2.03,32,7,0
3396,34.875,8.71875,2.82,69,28,0
3397,84.375,21.09375,7.38,124,65,0
3398,78,19.5,1.87,36,9,0
3399,91,22.75,1.84,37,22,0
3400,79,19.75,1.59,27,17,0
3401,25.5,6.375,2.92,43,24,0
3402,71,97,1.54,12,13,0
3403,65.5,16.375,1.79,22,14,0
3404,48.5,12.125,1.07,23,12,0
3405,93.5,23.375,2.46,43,17,0
3406,30.875,7.71875,2.9,71,9,0
3407,96,24,2.62,43,16,0
3408,97,24.25,2.4,33,16,0
3409,67.5,16.875,1.97,29,2,0
3410,55,13.75,1.46,31,8,0
3411,86.5,21.625,2.12,37,2,0
3412,72.5,18.125,1.88,39,6,0
3413,68,17,1.66,48,4,0
3414,71,100,1.45,25,3,0
3415,69,17.25,1.53,33,6,0
3416,68.5,17.125,1.38,33,6,0
3417,40.75,10.1875,3.68,93,15,0
3418,82,20.5,2.45,44,7,0
3419,66,16.5,2.13,36,14,0
3420,50,12.5,1.32,41,4,0
3421,33,55,1.17,49,9,0
3422,50.5,97,1.68,19,10,0
3423,82.5,20.625,2.54,47,10,0
3424,70,17.5,1.67,30,10,0
3425,57,88,0.77,27,7,0
3426,47.5,93,1.31,32,8,0
3427,83.5,20.875,2.71,76,15,0
3428,99.5,24.875,2.19,51,12,0
3429,55.5,13.875,1.04,26,6,0
3430,70.5,17.625,1.94,57,5,0
3431,90.5,22.625,2.22,24,16,0
3432,35,95,0.93,14,5,0
3433,72.5,18.125,2.1,29,8,0
3434,81,20.25,2.18,49,11,0
3435,75.5,18.875,1.83,47,8,0
3436,66,16.5,1.74,51,9,0
3437,86,21.5,1.88,47,15,0
3438,62,15.5,1.72,24,7,0
3439,77.5,19.375,1.83,39,11,0
3440,85.5,21.375,1.97,45,17,0
3441,29,73,1.12,18,2,0
3442,43.5,10.875,0.91,26,3,0
3443,51,12.75,1.89,49,21,0
3444,50.5,12.625,1.41,32,15,0
3445,45,11.25,1.37,55,6,0
3446,49,12.25,1.9,37,7,0
3447,53.5,88,1.73,36,3,0
3448,80,20,2.12,43,8,0
3449,57.5,14.375,1.5,40,5,0
3450,94.5,23.625,2.21,37,12,0
3451,91.5,22.875,2.26,36,9,0
3452,85.5,21.375,2.13,50,12,0
3453,77.5,19.375,1.62,28,3,0
3454,30,82,0.72,25,3,0
3455,42.5,10.625,1.08,44,14,0
3456,56,14,1.51,25,8,0
3457,27.875,6.96875,2.08,46,12,0
3458,65.5,16.375,1.49,27,8,0
3459,69,17.25,1.77,79,10,0
3460,79.5,19.875,1.87,46,6,0
3461,66.5,16.625,1.81,26,13,0
3462,61.5,15.375,1.93,35,3,0
3463,47.5,11.875,1.7,41,14,0
3464,33.5,8.375,1.13,24,8,0
3465,51.5,12.875,1.64,83,9,0
3466,63,98,1.86,41,18,0
3467,72.5,18.125,1.83,41,6,0
3468,49,12.25,1.37,36,4,0
3469,75.5,18.875,1.7,38,7,0
3470,91.5,22.875,2.36,64,9,0
3471,94.5,23.625,1.75,53,19,0
3472,60.5,15.125,1.81,30,7,0
3473,56.5,96,1.67,33,8,0
3474,66.5,16.625,1.52,25,6,0
3475,70,17.5,2.08,55,7,0
3476,28,7,2.77,60,15,0
3477,29.125,7.28125,3.28,86,10,0
3478,63.5,15.875,1.96,36,7,0
3479,32.75,8.1875,3.68,62,15,0
3480,26.625,6.65625,2.63,51,15,0
3481,68.5,17.125,2.1,39,4,0
3482,59,14.75,1.42,29,5,0
3483,69,17.25,1.91,34,2,0
3484,59.5,14.875,1.64,44,3,0
3485,30.75,7.6875,3.41,35,24,0
3486,43.5,10.875,4.18,55,27,0
3487,76.5,19.125,1.75,47,9,0
3488,30.5,7.625,2.63,65,13,0
3489,37.375,9.34375,4.24,98,22,0
3490,74,18.5,2.36,60,5,0
3491,91.5,22.875,2.03,38,6,0
3492,28,7,2.9,56,9,0
3493,52,85,1.19,32,3,0
3494,99,24.75,2.82,55,6,0
3495,74.5,18.625,2.14,37,3,0
3496,71.5,17.875,1.86,36,19,0
3497,27.25,6.8125,2.09,40,27,0
3498,58,14.5,1.47,11,7,0
3499,70,17.5,1.67,26,8,0
3500,77,19.25,1.46,24,9,0
3501,80,20,1.4,42,12,0
3502,79,19.75,1.52,29,14,0
3503,69,17.25,1.35,27,16,0
3504,42.125,10.53125,3.78,69,38,0
3505,63,91,1.4,24,24,0
3506,70,17.5,1.56,43,18,0
3507,55.5,13.875,1.21,16,10,0
3508,79,19.75,1.78,26,17,0
3509,97.5,24.375,1.44,27,14,0
3510,75,95,1.25,41,13,0
3511,69.5,17.375,1.66,39,11,0
3512,94,23.5,2.41,43,7,0
3513,83.5,20.875,2.23,42,9,0
3514,79,19.75,1.95,70,10,0
3515,77.5,19.375,1.66,24,3,0
3516,72.5,18.125,1.83,37,9,0
3517,25.5,6.375,2.02,34,8,0
3518,64,16,1.95,47,7,0
3519,74,18.5,1.65,26,15,0
3520,68.5,17.125,1.41,38,7,0
3521,78.5,19.625,2.18,46,10,0
3522,37.625,9.40625,3.29,62,21,0
3523,56,14,1.16,25,14,0
3524,39,100,1,38,6,0
3525,51,12.75,1.76,48,8,0
3526,24,69,0.93,20,4,0
3527,55.5,96,1.23,41,10,0
3528,27.625,6.90625,3.73,76,18,0
3529,80.5,20.125,2.13,71,7,0
3530,42.625,10.65625,5.38,137,25,0
3531,39,88,1.33,42,4,0
3532,46.75,11.6875,5.1,100,33,0
3533,56,69,1.4,30,10,0
3534,25.75,6.4375,2.29,47,11,0
3535,74.5,18.625,1.99,55,9,0
3536,81,20.25,1.7,45,6,0
3537,100,25,1.94,52,9,0
3538,34,89,0.98,16,1,0
3539,60.5,100,1.55,47,9,0
3540,74.5,18.625,1.3,22,6,0
3541,53.5,13.375,1.41,14,10,0
3542,78,19.5,2.09,60,9,0
3543,40,10,1.53,15,7,0
3544,48,12,1.32,39,8,0
3545,67,16.75,1.8,26,5,0
3546,43,89,1.19,22,6,0
3547,99,24.75,2.52,47,11,0
3548,71.5,17.875,2.2,50,6,0
3549,72.5,18.125,1.62,27,0,0
3550,46.5,87,1.31,36,2,0
3551,41.5,79,0.78,14,4,0
3552,57,14.25,1.51,32,0,0
3553,69,17.25,1.57,32,2,0
3554,52.5,13.125,1.28,24,2,0
3555,50,88,0.88,40,6,0
3556,37.5,62,1.06,22,3,0
3557,58,14.5,1.66,24,2,0
3558,68,17,1.89,26,1,0
3559,31,7.75,2.4,53,10,0
3560,54.5,13.625,1.58,22,4,0
3561,86,21.5,1.65,28,5,0
3562,48.5,12.125,1.66,23,7,0
3563,63,15.75,1.92,31,3,0
3564,56,14,1.62,19,3,0
3565,27.75,6.9375,2.48,40,25,0
3566,53.5,13.375,1.49,21,8,0
3567,31.5,71,1.31,25,3,0
3568,62,15.5,1.41,22,5,0
3569,73.5,18.375,2.13,35,12,0
3570,72,18,1.94,29,5,0
3571,53.5,13.375,1.36,16,5,0
3572,61.5,15.375,1.39,23,5,0
3573,29.625,7.40625,2.24,84,5,0
3574,29,7.25,2.44,55,12,0
3575,79,19.75,1.72,32,9,0
3576,46.875,11.71875,3.86,65,11,0
3577,91.5,22.875,2.71,62,6,0
3578,41.625,10.40625,5.01,51,28,0
3579,98.5,24.625,2.88,68,18,0
3580,84,21,1.74,20,13,0
3581,70,17.5,1.55,41,4,0
3582,100,25,2.08,42,8,0
3583,26.375,6.59375,1.82,26,15,0
3584,96,24,1.92,54,10,0
3585,98.5,24.625,2.09,32,15,0
3586,25.5,6.375,2.45,28,12,0
3587,26.125,6.53125,2.33,55,3,0
3588,31.875,7.96875,3.01,73,21,0
3589,64.5,16.125,1.48,39,11,0
3590,69.5,17.375,2.11,29,11,0
3591,96.5,24.125,1.81,34,6,0
3592,82,20.5,1.54,32,6,0
3593,75.5,18.875,1.54,22,8,0
3594,58.375,14.59375,4.72,103,23,0
3595,84.5,21.125,1.45,33,8,0
3596,89.5,22.375,1.99,36,16,0
3597,72,18,2.04,53,11,0
3598,39.5,9.875,0.92,19,3,0
3599,44.5,95,1.15,25,7,0
3600,45.5,11.375,2.15,38,3,0
3601,75.5,18.875,1.67,22,9,0
3602,26.25,6.5625,3.13,35,4,0
3603,86,21.5,2.29,33,6,0
3604,26.625,6.65625,2.35,49,19,0
3605,50.5,12.625,1.49,45,2,0
3606,63.5,15.875,2.18,29,4,0
3607,27.75,6.9375,2.93,42,10,0
3608,25.875,6.46875,2.88,29,7,0
3609,26,88,0.8,30,4,0
3610,87,21.75,3.17,63,8,0
3611,26.25,6.5625,2.53,38,18,0
3612,62.5,15.625,2.32,62,5,0
3613,69.5,17.375,2.03,50,9,0
3614,78,19.5,2.69,35,9,0
3615,79.5,19.875,2.39,65,5,0
3616,97,24.25,2.44,46,10,0
